report_date,incident number,incident name,start date,incident type,county,latitude,longitude,area,area measurement
9/5/2017,17243_16290,Green Ridge Complex,9/4/2017,CX,16290,62.468167,-157.64295,6050.0,ACRES
12/6/2017,20957_6037,Rye,12/5/2017,WF,6037,34.408120000000004,-118.6179,6049.0,ACRES
12/7/2017,362441_6077,Rye,12/5/2017,WF,6077,34.8286111,-95.1544444,6049.0,ACRES
8/30/2017,5152_6035,Mud,8/29/2017,WF,6035,40.3952778,-120.2425,6042.0,ACRES
7/22/2017,17096_30003,Microwave,7/20/2017,WF,30003,45.518055600000004,-107.83194440000001,6039.0,ACRES
7/8/2017,7678_6127,Tower,7/7/2017,WF,6127,18.4677778,-66.1180556,6033.0,ACRES
7/9/2017,10975_6047,Wall,7/7/2017,WF,6047,48.2591667,-120.08944440000002,6033.0,ACRES
3/10/2017,266_20155,Reno County,3/5/2017,WF,20155,38.1008333,-97.8508333,6000.0,ACRES
8/31/2017,20291_32039,Vista,8/29/2017,WF,32039,44.088828,-121.98664,5991.38,ACRES
7/9/2017,238_41037,Ana,7/7/2017,WF,41037,42.990829999999995,-120.7889,5874.0,ACRES
3/11/2017,252_20155,Highlands,3/7/2017,WF,20155,38.11655,-97.87674,5785.0,ACRES
4/22/2017,4581_6019,Jayne,4/20/2017,WF,6019,36.068329999999996,-120.23556,5738.0,ACRES
7/10/2017,1052_4245,Bull,7/7/2017,WF,4245,30.078611100000003,-94.0930556,5699.0,ACRES
3/10/2017,252_20049,Highlands,3/5/2017,WF,20049,45.8822222,-114.9602778,5585.0,ACRES
2/16/2017,140093_12059,Cr630 E,2/15/2017,WF,12059,30.64,-88.79166670000001,5550.0,ACRES
3/18/2017,170089_37023,White Creek,3/16/2017,WF,37023,35.811944399999994,-81.9005556,5538.0,ACRES
9/3/2017,965_6037,La Tuna Canyon,9/1/2017,WF,6037,34.2947222,-118.3611111,5500.0,ACRES
7/10/2017,402600032_38007,Magpie Fire,7/8/2017,WF,38007,47.31203,-103.494056,5500.0,ACRES
8/31/2017,20297_32015,Valmy,8/29/2017,WF,32015,41.853055600000005,-123.6758333,5462.49,ACRES
9/13/2017,5124_30029,Blacktail,9/10/2017,WF,30029,48.012222200000004,-113.17833329999999,5351.0,ACRES
7/25/2017,30411_32049,Preacher,7/24/2017,WF,32049,46.1897222,-115.3913889,5333.0,ACRES
7/18/2017,158_46061,Wanblee Timber,7/16/2017,WF,46061,46.8658333,-114.6238889,5305.0,ACRES
7/19/2017,158_46071,Wanblee Timber,7/16/2017,WF,46071,43.5988889,-101.5330556,5300.0,ACRES
6/21/2017,30259_32043,Hollywood,6/19/2017,WF,32043,37.6444444,-119.61833329999999,5298.0,ACRES
8/31/2017,2452_6057,Summit Complex,8/29/2017,CX,6057,34.6266667,-106.45916670000001,5247.5,ACRES
2/3/2017,170041_40027,Beaver Mountain,1/31/2017,WF,40027,27.303611100000005,-81.75138890000001,5240.0,ACRES
6/26/2017,581_4003,Saddle,6/24/2017,WF,4003,31.5891667,-109.4275,5128.0,ACRES
6/24/2017,258_35179,Griffith,6/23/2017,WF,35179,35.3180556,-100.5388889,5120.0,ACRES
8/17/2017,582_16049,Chute Creek,8/13/2017,WF,16049,46.2461111,-114.54722220000001,5107.0,ACRES
8/16/2017,900_41065,North Pole 0900 Rn,8/13/2017,WF,41065,45.038959999999996,-120.5868,5075.0,ACRES
7/25/2017,20187_32013,Mahogany,7/23/2017,WF,32013,41.82,-118.66666670000001,5054.92,ACRES
7/4/2017,409_49003,Cedar Hills,7/3/2017,WF,49003,41.86032,-112.8324,5032.0,ACRES
3/1/2017,181_8041,Milne,2/27/2017,WF,8041,38.68442,-104.4733,5000.0,ACRES
8/18/2017,409_53025,Monument Hill,8/16/2017,WF,53025,47.313888899999995,-119.7363889,5000.0,ACRES
7/5/2017,165_53027,North Fork Hughes,6/30/2017,WF,53027,45.5811111,-121.8522222,4975.0,ACRES
7/9/2017,1070703_38013,Magpie,7/8/2017,WF,38013,43.7077778,-120.1238889,4907.0,ACRES
7/25/2017,1520_48101,Aeromotor,7/23/2017,WF,48101,34.119,-100.4538333,4866.0,ACRES
7/19/2017,317_16049,Rattlesnake Point,7/14/2017,WF,16049,46.1219444,-114.91305559999999,4850.0,ACRES
4/22/2017,170178_12085,30Th St.,4/20/2017,WF,12085,44.3916667,-115.51305559999999,4800.0,ACRES
7/6/2017,30329_32047,Winnemucca Ranch,7/4/2017,WF,32047,44.7077778,-121.8561111,4799.0,ACRES
3/28/2017,90_35059,Hutchinson,3/23/2017,WF,35059,35.868888899999995,-103.2847222,4787.0,ACRES
8/15/2017,380_41019,Nu Fall Creek,8/10/2017,WF,41019,43.31077,-122.82700000000001,4773.0,ACRES
4/23/2017,2017018_12019,Blackpoint,4/21/2017,WF,12019,48.2475,-118.58166670000001,4738.0,ACRES
8/10/2017,897_6045,Ruth Complex,8/9/2017,CX,6045,41.0063889,-112.56944440000001,4736.0,ACRES
7/12/2017,252_35053,Taylor Canyon,7/6/2017,WF,35053,33.88978,-107.6356,4728.0,ACRES
9/1/2017,221_30077,Miller Creek,8/30/2017,WF,30077,46.9113889,-121.30861110000001,4700.0,ACRES
9/1/2017,5302_30089,Deep Creek,8/30/2017,WF,30089,47.75444,-115.40444,4666.0,ACRES
8/4/2017,530_16049,Buck Lake Creek,8/2/2017,WF,16049,45.978055600000005,-115.10805559999999,4655.0,ACRES
7/23/2017,644_4005,Pine Hollow,7/18/2017,WF,4005,36.58507,-112.3756,4638.0,ACRES
9/12/2017,1135_41107,Desolation 1135 Pr,9/9/2017,WF,41107,29.646111100000002,-81.7108333,4635.0,ACRES
7/6/2017,650_4003,Sheep,7/4/2017,WF,4003,32.21388889999999,-109.4838889,4617.0,ACRES
8/19/2017,373_53021,Jack Creek,8/11/2017,WF,53021,37.7177778,-112.83666670000001,4607.0,ACRES
6/21/2017,10076_32063,Red Springs,6/20/2017,WF,32063,46.673888899999994,-114.26805559999998,4598.23,ACRES
6/27/2017,326_16039,Beet Dump,6/26/2017,WF,16039,43.02629,-115.8058,4581.0,ACRES
10/3/2017,827_41019,Pup,10/1/2017,WF,41019,43.0374,-122.4655,4557.0,ACRES
3/21/2017,3_27029,Rx Burn Unit 9A/9/18/6/7/17,3/20/2017,WF,27029,47.9555,-95.3951,4524.0,ACRES
8/10/2017,780_41065,Nena Springs 0780 Rn,8/8/2017,WF,41065,45.04744,-121.3046,4500.0,ACRES
11/25/2017,1994_20111,Gorham,11/24/2017,WF,20111,34.4291667,-119.10027779999999,4500.0,ACRES
9/5/2017,17227_16049,Eagle Creek,8/31/2017,WF,16049,45.821667,-114.884833,4500.0,ACRES
7/25/2017,20187_32065,Mahogony,7/23/2017,WF,32065,30.588055600000004,-83.7975,4500.0,ACRES
6/28/2017,120461_12073,Tucker,6/26/2017,WF,12073,42.1863889,-115.10916670000002,4500.0,ACRES
7/26/2017,7058_41071,Upper Mine,7/24/2017,WF,41071,43.5988889,-101.5330556,4494.0,ACRES
8/1/2017,794_6049,Lake,7/27/2017,WF,6049,41.782790000000006,-121.1363,4489.82,ACRES
2/24/2017,172_20059,2017-117,2/23/2017,WF,20059,36.6408333,-99.4694444,4480.0,ACRES
9/11/2017,469_8007,Pine Tree,9/9/2017,WF,8007,39.5875,-121.5855,4443.0,ACRES
8/23/2017,2263_6003,Mccormick,8/18/2017,WF,6003,38.37332,-119.8961,4426.5,ACRES
5/14/2017,160456_12055,Crane Island,5/13/2017,WF,12055,27.128333299999998,-81.2366667,4408.0,ACRES
7/31/2017,1043_6121,Minerva 5,7/29/2017,WF,6121,34.7366667,-96.0886111,4310.0,ACRES
7/29/2017,728_6093,Ukonom,7/25/2017,WF,6093,41.596779999999995,-123.4918,4238.0,ACRES
9/6/2017,456_8007,Deep Creek,9/4/2017,WF,8007,48.116944399999994,-120.37694440000001,4222.0,ACRES
8/24/2017,886_49033,Kelton,8/23/2017,WF,49033,42.0326,-123.5905,4187.0,ACRES
9/1/2017,17357_56033,Cottonwood One,8/31/2017,WF,56033,44.6816667,-106.25194440000001,4151.0,ACRES
8/15/2017,615_41029,Burnt Peak,8/11/2017,WF,41029,42.1005,-123.1501,4147.0,ACRES
8/4/2017,2452_6109,Summit Complex,7/31/2017,CX,6109,38.3225,-119.85194440000001,4124.0,ACRES
12/8/2017,24612_6037,Lilac 5,12/7/2017,WF,6037,34.2225,-118.0625,4100.0,ACRES
8/16/2017,558_30089,Adair Peak,8/12/2017,WF,30089,47.575,-115.2847222,4034.0,ACRES
7/24/2017,260_16013,Martin Canyon,7/23/2017,WF,16013,43.47742,-114.211,4024.0,ACRES
8/30/2017,13737_6007,Ponderosa,8/29/2017,WF,6007,39.5752778,-121.31555559999998,4016.0,ACRES
7/7/2017,137_30087,Lee Creek,7/6/2017,WF,30087,45.239540000000005,-106.4084,4007.3,ACRES
7/17/2017,1416_53119,Noisy Creek,7/15/2017,WF,53119,18.3880556,-65.755,4000.0,ACRES
8/14/2017,392_41019,Dl Brokentooth,8/10/2017,WF,41019,43.20893,-122.4975,3958.0,ACRES
9/11/2017,236_30053,Weasel,9/2/2017,WF,30053,48.95406,-114.7298,3925.0,ACRES
10/19/2017,2018-01_48039,2018 North Sargent Wf,10/16/2017,WF,48039,37.542777799999996,-119.16277779999999,3891.0,ACRES
9/4/2017,108660_6065,Palmer,9/2/2017,WF,6065,33.98056,-117.11639,3874.0,ACRES
8/14/2017,351_53077,American,8/10/2017,WF,53077,46.9113889,-121.30861110000001,3853.0,ACRES
3/21/2017,17049_40063,Chupco,3/19/2017,WF,40063,35.0325,-96.1969444,3756.0,ACRES
8/11/2017,88_53093,Bridge Creek,8/9/2017,WF,53093,41.263413,-123.098973,3711.0,ACRES
3/22/2017,170207_40047,Persimmon Ridge,3/20/2017,WF,40047,26.982222200000002,-98.1366667,3700.0,ACRES
3/25/2017,170233_40101,Swinging Bridge,3/23/2017,WF,40101,35.6233333,-95.1416667,3700.0,ACRES
7/15/2017,700400_30095,North Delphia,7/14/2017,WF,30095,28.484444399999997,-81.1361111,3700.0,ACRES
6/13/2017,244_49045,Tango,6/11/2017,WF,49045,40.2211111,-112.7427778,3669.0,ACRES
8/1/2017,20237_32013,Quinn,7/31/2017,WF,32013,41.898888899999996,-117.41027779999999,3631.42,ACRES
7/17/2017,2213_30039,Whetstone Ridge,7/13/2017,WF,30039,46.048888899999994,-113.64666670000001,3621.0,ACRES
7/10/2017,20134_32013,Iron Point,7/8/2017,WF,32013,40.9402778,-117.93333329999999,3618.2,ACRES
7/18/2017,1334_30085,Monahan,7/16/2017,WF,30085,44.722777799999996,-115.2897222,3613.0,ACRES
8/5/2017,1706_56053,Pole Creek,8/4/2017,WF,56053,48.85717,-114.8573,3600.0,ACRES
8/15/2017,170202_41039,Avenue,8/11/2017,WF,41039,44.12875,-122.0966,3587.0,ACRES
7/22/2017,B072002_34005,Penn Swamp Fire,7/20/2017,WF,34005,39.68,-74.64,3577.0,ACRES
8/14/2017,170178_41039,Mr Roney,8/10/2017,WF,41039,44.10072,-121.9945,3575.0,ACRES
6/13/2017,174_35033,Teacher,6/7/2017,WF,35033,47.318278,-107.757925,3555.0,ACRES
7/25/2017,20193_32013,Leonard Creek,7/23/2017,WF,32013,41.5225,-118.7663889,3548.79,ACRES
8/11/2017,1555_6111,Fork,8/7/2017,WF,6111,27.266388899999995,-80.50138890000001,3532.0,ACRES
6/28/2017,144_16071,I84 Mm271,6/27/2017,WF,16071,42.0522222,-112.8863889,3522.0,ACRES
7/1/2017,144_16053,I84 Mm 271,6/27/2017,WF,16053,42.627320000000005,-114.4073,3522.0,ACRES
11/25/2017,1969_20093,Fellhoelter,11/24/2017,WF,20093,41.791742,-123.4924,3500.0,ACRES
12/7/2017,1982_20037,Kilo,12/6/2017,WF,20037,34.4527778,-118.5813889,3500.0,ACRES
3/26/2017,690_40321,Hargrove,3/24/2017,WF,40321,31.763611100000002,-83.8530556,3475.0,ACRES
8/18/2017,514_41049,North Pelican,8/10/2017,WF,41049,45.921167,-114.49116699999999,3427.0,ACRES
8/13/2017,455_56043,Banjo,8/11/2017,WF,56043,43.9758333,-107.9175,3367.0,ACRES
7/13/2017,337_35039,Ojitos,7/8/2017,WF,35039,36.27592,-106.6816,3306.0,ACRES
7/11/2017,20138_32079,Barrett Springs,7/8/2017,WF,32079,35.3013889,-120.4975,3295.82,ACRES
4/2/2017,180138_12031,Holiest Land,4/1/2017,WF,12031,39.715,-119.54,3285.0,ACRES
10/1/2017,525_53017,Whitehall,9/30/2017,WF,53017,47.5072222,-119.575,3270.0,ACRES
3/9/2017,17040_40039,Dairy Farm,3/2/2017,WF,40039,45.9583333,-120.77166670000001,3265.0,ACRES
9/8/2017,838_16007,Coolwater Complex,9/7/2017,CX,16007,40.813055600000006,-116.04833329999998,3264.0,ACRES
6/3/2017,319_4005,Slim,6/1/2017,WF,4005,34.42324,-110.8421,3241.0,ACRES
2/12/2017,20014_28111,Ditch Cricket,2/10/2017,WF,28111,31.12583,-89.10556,3180.0,ACRES
5/15/2017,180196_12086,Mother'S Day,5/14/2017,WF,12086,25.4063889,-80.4122222,3150.0,ACRES
8/11/2017,863_6127,Young,8/7/2017,WF,6127,18.465277800000003,-66.1055556,3142.0,ACRES
8/11/2017,877_6105,Willie,8/8/2017,WF,6105,40.11495,-123.3197,3137.0,ACRES
12/9/2017,1991_8111,Windsplitter,12/8/2017,WF,8111,34.4291667,-119.10027779999999,3134.0,ACRES
5/14/2017,150305_12115,Raintree Blvd.,5/13/2017,WF,12115,27.050833299999997,-82.0663889,3128.0,ACRES
3/9/2017,404_20175,Black Monday,3/6/2017,WF,20175,37.11587,-100.9182,3126.0,ACRES
10/13/2017,861_30029,Elk Trail,10/10/2017,WF,30029,48.32528,-114.3288,3125.0,ACRES
7/16/2017,1417_53093,Snake River,7/15/2017,WF,53093,41.7916667,-123.4925,3100.0,ACRES
4/12/2017,2017WR0411_51153,Goshen Pass,4/10/2017,WF,51153,35.0847222,-79.6116667,3100.0,ACRES
7/5/2017,531_4055,Sh Creek,6/27/2017,WF,4055,27.605833299999997,-81.2697222,3074.0,ACRES
7/25/2017,274_30290,Buffalo,7/24/2017,WF,30290,62.425,-154.057167,3071.8,ACRES
7/11/2017,176_30033,Curry,7/10/2017,WF,30033,47.44867,-107.7809,3070.1,ACRES
6/1/2017,53_16073,Pence,5/30/2017,WF,16073,42.83616,-115.5441,3047.0,ACRES
8/18/2017,5092_30039,Wolverine Fire,8/16/2017,WF,30039,45.8888889,-121.5222222,3035.0,ACRES
8/19/2017,5092_30035,Wolverine,8/16/2017,WF,30035,48.85222,-113.3,3035.0,ACRES
6/8/2017,468_4003,Bowie,6/7/2017,WF,4003,32.15521,-109.4275,3015.0,ACRES
6/10/2017,4464_4053,Bowie,6/7/2017,WF,4053,48.338333299999995,-115.31416670000002,3015.0,ACRES
3/20/2017,1240_12077,Red Fox,3/18/2017,WF,12077,47.0422222,-112.79694440000002,3008.0,ACRES
9/8/2017,490_53001,O'Brien Road,9/6/2017,WF,53001,46.849270000000004,-119.2791,3000.0,ACRES
3/20/2017,564_40113,Howell,3/10/2017,WF,40113,36.65522,-96.13901,3000.0,ACRES
8/26/2017,2344_30005,Mauer Mountain,8/23/2017,WF,30005,44.98305560000001,-105.7872222,3000.0,ACRES
8/24/2017,2344_30001,Mauer Mountain,8/23/2017,WF,30001,44.95862,-112.7641,3000.0,ACRES
10/10/2017,15954_6077,La Porte,10/9/2017,WF,6077,46.54123,-119.8849,3000.0,ACRES
3/9/2017,17041_40009,Irate,3/6/2017,WF,40009,36.21388889999999,-93.27972220000001,3000.0,ACRES
7/22/2017,170033_40057,Harmon Co. River Fire 2017,7/20/2017,WF,40057,34.81194,-99.80667,3000.0,ACRES
7/26/2017,170034_40075,Flat Top,7/23/2017,WF,40075,34.860555600000005,-99.2516667,2975.0,ACRES
3/10/2017,574_40007,Oks - Beaver,3/7/2017,WF,40007,36.73295,-100.5439,2962.0,ACRES
8/22/2017,402_8107,Big Red,8/19/2017,WF,8107,40.925277799999996,-106.8838889,2940.0,ACRES
8/10/2017,295_41021,Falcon Complex,8/8/2017,CX,41021,26.187777800000003,-81.54388890000001,2935.0,ACRES
8/9/2017,661_16049,Duncan,8/8/2017,WF,16049,45.49,-115.22666670000001,2927.0,ACRES
7/7/2017,180_53077,Rattlesnake Hills,7/6/2017,WF,53077,46.50585,-120.3639,2916.0,ACRES
6/13/2017,194_35007,Gravel,6/9/2017,WF,35007,34.3973333,-111.20066670000001,2880.0,ACRES
8/31/2017,10448_32039,Coal,8/30/2017,WF,32039,44.088828,-121.98664,2876.99,ACRES
5/18/2017,17049_12086,Mothers Day Fire,5/15/2017,WF,12086,25.4194444,-80.3788889,2850.0,ACRES
6/29/2017,720_53087,South Wenas,6/27/2017,WF,53087,45.2394444,-106.40833329999998,2846.0,ACRES
6/9/2017,676_4009,Freeze 2,6/1/2017,WF,4009,33.5668333,-109.6175,2829.0,ACRES
8/7/2017,30505_32031,Prater,8/6/2017,WF,32031,39.543079999999996,-119.6955,2816.0,ACRES
6/24/2017,563_4009,Bar X,6/21/2017,WF,4009,32.51249,-109.8414,2786.0,ACRES
8/16/2017,17291_56049,Bucknum,8/14/2017,WF,56049,47.1525,-112.51111110000001,2772.0,ACRES
9/11/2017,1057_16163,Sheep Complex,9/10/2017,CX,16163,39.423055600000005,-99.38888890000001,2766.0,ACRES
7/16/2017,488_16037,Juni,7/14/2017,WF,16037,42.538611100000004,-119.68305559999999,2761.0,ACRES
8/26/2017,2347_30033,Conrow,8/24/2017,WF,30033,47.4091667,-107.8113889,2743.0,ACRES
7/12/2017,189_30007,Blue Ridge Complex,7/11/2017,CX,30007,48.116944399999994,-120.37694440000001,2739.0,ACRES
6/27/2017,314_16039,Lock,6/26/2017,WF,16039,43.20783,-115.7715,2726.0,ACRES
2/11/2017,20_35065,Bulldog,2/9/2017,WF,35065,31.5891667,-89.78138890000001,2717.0,ACRES
9/27/2017,105068_6019,Canyon,9/25/2017,WF,6019,43.014461,-122.596876,2661.0,ACRES
7/8/2017,10175_32089,White Horse,7/7/2017,WF,32089,47.575,-115.2847222,2625.0,ACRES
2/5/2017,170051_40123,Mcgee Creek Fire,2/3/2017,WF,40123,29.093888899999996,-97.2891667,2589.0,ACRES
6/17/2017,309_35049,High Desert Complex,6/14/2017,WF,35049,41.77,-121.1875,2577.0,ACRES
6/27/2017,329_16003,Ditto,6/26/2017,WF,16003,32.1552778,-109.4275,2551.0,ACRES
8/24/2017,888_49049,Shaw Springs,8/23/2017,WF,49049,45.921111100000005,-114.4911111,2549.0,ACRES
8/14/2017,10367_32007,Pilot Valley,8/12/2017,WF,32007,41.09843,-114.0903,2531.61,ACRES
7/4/2017,17118_56001,Keystone,7/3/2017,WF,56001,41.1741667,-106.26111110000001,2527.0,ACRES
3/6/2017,170107_46103,Wolf,3/4/2017,WF,46103,43.97464,-102.1921,2510.0,ACRES
3/31/2017,394_20175,Arkalon,3/23/2017,WF,20175,37.10284,-100.8033,2500.0,ACRES
10/11/2017,10055_6037,Sulfur,10/9/2017,WF,6037,39.8791667,-106.48305559999999,2500.0,ACRES
2/15/2017,170102_40095,Spike Road,2/13/2017,WF,40095,28.378611100000004,-81.1422222,2500.0,ACRES
8/28/2017,17056_30019,Painted Hill,8/26/2017,WF,30019,43.256516,-122.55681899999999,2496.0,ACRES
7/18/2017,570_49077,Little Valley,7/17/2017,WF,49077,46.71502,-119.9904,2475.0,ACRES
3/12/2017,1727_4180,Ranch,3/11/2017,WF,4180,64.2019444,-159.9613889,2466.0,ACRES
2/11/2017,1002_48191,Tripp,2/10/2017,WF,48191,34.4573,-100.8146667,2465.0,ACRES
3/1/2017,1009_48001,Prison,2/28/2017,WF,48001,35.6645,-94.5128333,2444.0,ACRES
5/31/2017,39_49047,Mile Marker 166,5/30/2017,WF,49047,40.31,-109.30555559999999,2423.0,ACRES
8/13/2017,357_41019,Nu Ragged Ridge,8/10/2017,WF,41019,43.35461,-122.641,2421.0,ACRES
3/5/2017,170022_40073,Latimar,3/3/2017,WF,40073,35.9058333,-98.17944440000001,2412.0,ACRES
6/27/2017,13_41031,Mecca Fire,6/25/2017,WF,41031,44.765,-121.25222,2400.0,ACRES
6/27/2017,593_4017,Fraguita,6/26/2017,WF,4017,44.25666,-121.743,2400.0,ACRES
6/18/2017,100091_49049,Mack Shaft,6/16/2017,WF,49049,41.7986111,-120.9236111,2390.0,ACRES
8/12/2017,439_16085,Buck,8/7/2017,WF,16085,44.3916667,-115.51305559999999,2386.0,ACRES
3/22/2017,17054_40021,Coker,3/20/2017,WF,40021,35.650999999999996,-95.0825,2368.0,ACRES
3/9/2017,305_20103,Raceway Park,3/6/2017,WF,20103,36.393055600000004,-97.1161111,2326.0,ACRES
8/16/2017,170174_41037,Staley,8/10/2017,WF,41037,47.3766667,-121.0186111,2300.0,ACRES
8/7/2017,1264_6039,Indian,8/3/2017,WF,6039,37.4488889,-119.65,2295.0,ACRES
8/1/2017,441_6031,Roadrunner,7/30/2017,WF,6031,44.41232,-121.4106,2289.0,ACRES
8/4/2017,171_41047,Morgan Creek,8/3/2017,WF,41047,47.8325,-114.0061111,2288.88,ACRES
8/25/2017,628_16049,Issac Lake,8/16/2017,WF,16049,46.2672222,-114.8172222,2283.0,ACRES
6/9/2017,170118_32001,Tolicha Peak,6/7/2017,WF,32001,41.1741667,-106.26111110000001,2277.0,ACRES
5/8/2017,110326_12085,Anclote Branch,5/6/2017,WF,12085,44.39167,-115.5131,2275.0,ACRES
6/15/2017,517_4023,Flying R,6/14/2017,WF,4023,31.4327778,-110.6952778,2270.0,ACRES
7/8/2017,6262_6071,Winter,7/6/2017,WF,6071,34.0813333,-117.045,2269.0,ACRES
7/25/2017,20188_32027,Toulon,7/23/2017,WF,32027,40.161944399999996,-118.76694440000001,2268.09,ACRES
6/24/2017,321_49003,Lincoln Beach,6/23/2017,WF,49003,30.574444399999997,-82.3233333,2248.0,ACRES
9/1/2017,215_30009,Cub Creek,8/30/2017,WF,30009,32.7352778,-109.87166670000002,2247.0,ACRES
1/12/2017,35_20079,2017-00000869,1/8/2017,WF,20079,34.903833299999995,-94.7776667,2239.0,ACRES
7/11/2017,173_30007,Lelig,7/10/2017,WF,30007,33.849166700000005,-110.165,2229.4,ACRES
8/11/2017,20259_32027,Jayhawk Well,8/9/2017,WF,32027,40.31115,-119.228683,2226.9,ACRES
3/21/2017,17047_40063,Quassarte,3/16/2017,WF,40063,35.1825,-96.1572222,2218.0,ACRES
3/7/2017,74_8069,Cattle Drive,3/4/2017,WF,8069,40.8825,-105.0575,2200.0,ACRES
6/1/2017,17045_12105,Crater Hill,5/30/2017,WF,12105,27.7,-81.28944,2200.0,ACRES
8/12/2017,170184_41047,Srz Little Devil,8/10/2017,WF,41047,44.74946,-121.9155,2162.0,ACRES
6/30/2017,928_4007,Hilltop,6/26/2017,WF,4007,33.63444439999999,-110.37527779999999,2148.0,ACRES
3/6/2017,170167_40005,Atoka Wma,3/4/2017,WF,40005,34.5296667,-95.9601667,2147.0,ACRES
6/27/2017,312_16065,Yeti,6/26/2017,WF,16065,33.881666700000004,-116.9897222,2137.0,ACRES
3/5/2017,17037_40107,Lost Creek,3/2/2017,WF,40107,35.3902778,-96.1394444,2135.0,ACRES
9/13/2017,170834_46077,Rankin,9/11/2017,WF,46077,46.9113889,-121.30861110000001,2133.0,ACRES
7/10/2017,20141_32107,King Valley,7/9/2017,WF,32107,36.269722200000004,-118.49833329999998,2122.52,ACRES
3/27/2017,170032_40133,Sherwood Forest,3/22/2017,WF,40133,35.0175,-96.5776667,2100.0,ACRES
7/20/2017,1243_30063,Little Hogback,7/13/2017,WF,30063,39.90555560000001,-120.9722222,2095.0,ACRES
8/14/2017,600_41127,Creedence,8/11/2017,WF,41127,28.8047222,-80.83555559999999,2093.0,ACRES
3/1/2017,64_35025,Crossroads West,2/28/2017,WF,35025,33.52471,-103.3922,2075.0,ACRES
5/22/2017,7605_6073,Gate,5/20/2017,WF,6073,32.654166700000005,-116.8075,2056.0,ACRES
5/21/2017,12098_6001,Gate,5/20/2017,WF,6001,35.8938333,-94.7103333,2056.0,ACRES
9/10/2017,1031_16049,Indian Ridge,9/8/2017,WF,16049,45.40065,-116.5269,2053.0,ACRES
8/17/2017,596_16049,Ballinger,8/13/2017,WF,16049,46.13228,-115.1308,2048.0,ACRES
6/4/2017,555_4005,Bear,6/1/2017,WF,4005,34.423055600000005,-110.8352778,2040.0,ACRES
8/13/2017,814_41031,Whychus 0814 Cs,8/10/2017,WF,41031,44.41232,-121.4106,2012.0,ACRES
7/27/2017,20220_32093,Dry Hill,7/25/2017,WF,32093,41.56564,-123.647175,2000.15,ACRES
6/26/2017,258_35023,Whitewater,6/24/2017,WF,35023,31.34218,-108.5903,2000.0,ACRES
9/10/2017,1829_30097,North Fork,9/3/2017,WF,30097,38.3873333,-122.5205,2000.0,ACRES
1/6/2017,170001_40067,Squirrel Creek,1/5/2017,WF,40067,34.1444444,-97.94722220000001,2000.0,ACRES
3/7/2017,180098_12137,Bottle,3/6/2017,WF,12137,35.758888899999995,-92.4005556,2000.0,ACRES
7/10/2017,20136_32027,Limbo,7/8/2017,WF,32027,40.432983,-119.3318,1990.89,ACRES
8/11/2017,327_41019,Tl  Upper Ash Flat 327,8/9/2017,WF,41019,43.09098,-122.7247,1983.0,ACRES
6/6/2017,1267_6003,Range,6/5/2017,WF,6003,41.809290000000004,-112.887,1972.0,ACRES
7/26/2017,284_30011,Coffee Pot,7/25/2017,WF,30011,45.930890000000005,-104.8339,1960.4,ACRES
2/16/2017,170_20063,Breach,2/15/2017,WF,20063,38.83898,-100.6505,1900.0,ACRES
3/11/2017,17032_40077,Howell,3/10/2017,WF,40077,46.95061,-121.3736,1900.0,ACRES
3/26/2017,17057_40037,Weogufkee,3/19/2017,WF,40037,35.826111100000006,-96.2197222,1888.0,ACRES
8/25/2017,10403_32049,Stag,8/23/2017,WF,32049,45.921111100000005,-114.4911111,1883.2,ACRES
9/2/2017,394_16013,Whiskey,9/1/2017,WF,16013,42.80106,-113.4036,1882.0,ACRES
8/29/2017,17232_16027,Honeymoon,8/27/2017,WF,16027,45.6302778,-121.90416670000002,1860.0,ACRES
3/23/2017,636_40001,Chewy - Proctor Hill,3/20/2017,WF,40001,36.008888899999995,-94.7583333,1850.0,ACRES
7/25/2017,125_30015,Black,7/20/2017,WF,30015,33.388611100000006,-79.94111109999999,1849.0,ACRES
7/18/2017,017-35_30087,Turtle,7/16/2017,WF,30087,45.57056,-106.33138999999998,1849.0,ACRES
7/10/2017,10179_32011,Cortez,7/8/2017,WF,32011,40.439667,-116.28333300000001,1832.49,ACRES
7/29/2017,700533_30003,Fly Creek,7/27/2017,WF,30003,45.76506,-107.9562,1830.0,ACRES
7/16/2017,333_16069,Corral Creek,7/15/2017,WF,16069,46.076666700000004,-116.81166670000002,1826.0,ACRES
6/27/2017,315_16039,Breeze,6/26/2017,WF,16039,43.290490000000005,-115.8621,1820.0,ACRES
7/10/2017,3551_6053,Parkfield,7/8/2017,WF,6053,35.7938889,-120.67888889999999,1816.0,ACRES
9/1/2017,700754_30107,Mm19,8/31/2017,WF,30107,40.669990000000006,-107.1414,1806.0,ACRES
4/8/2017,447_20197,Warren Road,4/7/2017,WF,20197,39.089259999999996,-96.05805,1800.0,ACRES
10/10/2017,10057_6039,Pocket,10/9/2017,WF,6039,43.7325,-122.24083329999999,1800.0,ACRES
6/8/2017,460_4023,Smith,6/7/2017,WF,4023,31.725209999999997,-110.5497,1796.0,ACRES
12/20/2017,40262_32017,Nat Out Nine,12/11/2017,WF,32017,37.225278,-114.875,1776.0,ACRES
